time,unit,real_sde
2017-11-10,0,0.19800001
2017-11-11,0,0.19700001
2017-11-12,0,0.19600001
2017-11-13,0,0.195
2017-11-14,0,0.19399999
2017-11-15,0,0.223
2017-11-16,0,0.221
2017-11-17,0,0.22
2017-11-18,0,0.22399999
2017-11-19,0,0.22399999
2017-11-20,0,0.22399999
2017-11-21,0,0.223
2017-11-22,0,0.22800002
2017-11-23,0,0.42
2017-11-24,0,0.42400002
2017-11-25,0,0.412
2017-11-26,0,0.403
2017-11-27,0,0.39600003
2017-11-28,0,0.39
2017-11-29,0,0.384
2017-11-30,0,0.379
2017-12-01,0,0.374
2017-12-02,0,0.37
2017-12-03,0,0.367
2017-12-04,0,0.363
2017-12-05,0,0.36100003
2017-12-06,0,0.35799998
2017-12-07,0,0.395
2017-12-08,0,0.40100002
2017-12-09,0,0.398
2017-12-10,0,0.39400002
2017-12-11,0,0.39100003
2017-12-12,0,0.393
2017-12-13,0,0.39
2017-12-14,0,0.39100003
2017-12-15,0,0.38799998
2017-12-16,0,0.385
2017-12-17,0,0.382
2017-12-18,0,0.379
2017-12-19,0,0.38
2017-12-20,0,0.372
2017-12-21,0,0.36900002
2017-12-22,0,0.367
2017-12-23,0,0.36400002
2017-12-24,0,0.39
2017-12-25,0,0.387
2017-12-26,0,0.387
2017-12-27,0,0.519
2017-12-28,0,0.51100004
2017-12-29,0,0.56100005
2017-12-30,0,0.554
2017-12-31,0,0.547
2018-01-01,0,0.56
2018-01-02,0,0.559
2018-01-03,0,0.551
2018-01-04,0,0.597
2018-01-05,0,0.61
2018-01-06,0,0.602
2018-01-07,0,0.59400004
2018-01-08,0,0.585
2018-01-09,0,0.577
2018-01-10,0,0.57100004
2018-01-11,0,0.565
2018-01-12,0,0.56299996
2018-01-13,0,0.55799997
2018-01-14,0,0.555
2018-01-15,0,0.56
2018-01-16,0,0.598
2018-01-17,0,0.66300005
2018-01-18,0,0.655
2018-01-19,0,0.65200007
2018-01-20,0,0.64599997
2018-01-21,0,0.639
2018-01-22,0,0.634
2018-01-23,0,0.66200006
2018-01-24,0,0.679
2018-01-25,0,0.7
2018-01-26,0,0.689
2018-01-27,0,0.681
2018-01-28,0,0.71599996
2018-01-29,0,0.725
2018-01-30,0,0.71800005
2018-01-31,0,0.7120001
2018-02-01,0,0.758
2018-02-02,0,0.753
2018-02-03,0,0.74700004
2018-02-04,0,0.74200004
2018-02-05,0,0.736
2018-02-06,0,0.72800004
2018-02-07,0,0.72099996
2018-02-08,0,0.715
2018-02-09,0,0.709
2018-02-10,0,0.71800005
2018-02-11,0,0.749
2018-02-12,0,0.745
2018-02-13,0,0.761
2018-02-14,0,0.754
2018-02-15,0,0.748
2018-02-16,0,0.74200004
2018-02-17,0,0.736
2018-02-18,0,0.731
2018-02-19,0,0.72800004
2018-02-20,0,0.72300005
2018-02-21,0,0.725
2018-02-22,0,0.72
2018-02-23,0,0.715
2018-02-24,0,0.71
2018-02-25,0,0.726
2018-02-26,0,0.75
2018-02-27,0,0.746
2018-02-28,0,0.74300003
2018-03-01,0,0.74
2018-03-02,0,0.73700005
2018-03-03,0,0.734
2018-03-04,0,0.73800004
2018-03-05,0,0.734
2018-03-06,0,0.73
2018-03-07,0,0.72700006
2018-03-08,0,0.72700006
2018-03-09,0,0.72400004
2018-03-10,0,0.72
2018-03-11,0,0.71700007
2018-03-12,0,0.761
2018-03-13,0,0.769
2018-03-14,0,0.764
2018-03-15,0,0.76
2018-03-16,0,0.757
2018-03-17,0,0.754
2018-03-18,0,0.751
2018-03-19,0,0.749
2018-03-20,0,0.748
2018-03-21,0,0.74300003
2018-03-22,0,0.757
2018-03-23,0,0.75200003
2018-03-24,0,0.748
2018-03-25,0,0.74300003
2018-03-26,0,0.739
2018-03-27,0,0.736
2018-03-28,0,0.73300004
2018-03-29,0,0.73
2018-03-30,0,0.72700006
2018-03-31,0,0.725
2018-04-01,0,0.72300005
2018-04-02,0,0.72099996
2018-04-03,0,0.71900004
2018-04-04,0,0.72200006
2018-04-05,0,0.726
2018-04-06,0,0.824
2018-04-07,0,0.821
2018-04-08,0,0.822
2018-04-09,0,0.816
2018-04-10,0,0.831
2018-04-11,0,0.826
2018-04-12,0,0.821
2018-04-13,0,0.815
2018-04-14,0,0.809
2018-04-15,0,0.761
2018-04-16,0,0.714
2018-04-17,0,0.67300004
2018-04-18,0,0.62700003
2018-04-19,0,0.579
2018-04-20,0,0.523
2018-04-21,0,0.48
2018-04-22,0,0.478
2018-04-23,0,0.45100003
2018-04-24,0,0.468
2018-04-25,0,0.45700002
2018-04-26,0,0.455
2018-04-27,0,0.45299998
2018-04-28,0,0.45100003
2018-04-29,0,0.465
2018-04-30,0,0.463
2018-05-01,0,0.478
2018-05-02,0,0.5
2018-05-03,0,0.5
2018-05-04,0,0.53900003
2018-05-05,0,0.49400002
2018-05-06,0,0.43
2018-05-07,0,0.367
2018-05-08,0,0.308
2018-05-09,0,0.244
2018-05-10,0,0.184
2018-05-11,0,0.133
2018-05-12,0,0.108
2018-05-13,0,0.071
2018-05-14,0,0.038
2018-05-15,0,0.015
2018-05-16,0,0.001
2018-05-17,0,0.0
2018-05-18,0,0.0
2018-05-19,0,0.0
2018-05-20,0,0.0
2018-05-21,0,0.0
2018-05-22,0,0.0
2018-05-23,0,0.0
2018-05-24,0,0.0
2018-05-25,0,0.0
2018-05-26,0,0.0
2018-05-27,0,0.0
2018-05-28,0,0.0
2018-05-29,0,0.0
2018-05-30,0,0.0
2018-05-31,0,0.0
2018-06-01,0,0.0
2018-06-02,0,0.0
2018-06-03,0,0.0
2018-06-04,0,0.0
2018-06-05,0,0.0
2018-06-06,0,0.0
2018-06-07,0,0.0
2018-06-08,0,0.0
2018-06-09,0,0.0
2018-06-10,0,0.0
2018-06-11,0,0.0
2018-06-12,0,0.0
2018-06-13,0,0.0
2018-06-14,0,0.0
2018-06-15,0,0.0
2018-06-16,0,0.0
2018-06-17,0,0.0
2018-06-18,0,0.0
2018-06-19,0,0.0
2018-06-20,0,0.0
2018-06-21,0,0.0
2018-06-22,0,0.0
2018-06-23,0,0.0
2018-06-24,0,0.0
2018-06-25,0,0.0
2018-06-26,0,0.0
2018-06-27,0,0.0
2018-06-28,0,0.0
2018-06-29,0,0.0
2018-06-30,0,0.0
2018-07-01,0,0.0
2018-07-02,0,0.0
2018-07-03,0,0.0
2018-07-04,0,0.0
2018-07-05,0,0.0
2018-07-06,0,0.0
2018-07-07,0,0.0
2018-07-08,0,0.0
2018-07-09,0,0.0
2018-07-10,0,0.0
2018-07-11,0,0.0
2018-07-12,0,0.0
2018-07-13,0,0.0
2018-07-14,0,0.0
2018-07-15,0,0.0
2018-07-16,0,0.0
2018-07-17,0,0.0
2018-07-18,0,0.0
2018-07-19,0,0.0
2018-07-20,0,0.0
2018-07-21,0,0.0
2018-07-22,0,0.0
2018-07-23,0,0.0
2018-07-24,0,0.0
2018-07-25,0,0.0
2018-07-26,0,0.0
2018-07-27,0,0.0
2018-07-28,0,0.0
2018-07-29,0,0.0
2018-07-30,0,0.0
2018-07-31,0,0.0
2018-08-01,0,0.0
2018-08-02,0,0.0
2018-08-03,0,0.0
2018-08-04,0,0.0
2018-08-05,0,0.0
2018-08-06,0,0.0
2018-08-07,0,0.0
2018-08-08,0,0.0
2018-08-09,0,0.0
2018-08-10,0,0.0
2018-08-11,0,0.0
2018-08-12,0,0.0
2018-08-13,0,0.0
2018-08-14,0,0.0
2018-08-15,0,0.0
2018-08-16,0,0.0
2018-08-17,0,0.0
2018-08-18,0,0.0
2018-08-19,0,0.0
2018-08-20,0,0.0
2018-08-21,0,0.0
2018-08-22,0,0.0
2018-08-23,0,0.0
2018-08-24,0,0.0
2018-08-25,0,0.0
2018-08-26,0,0.0
2018-08-27,0,0.0
2018-08-28,0,0.0
2018-08-29,0,0.0
2018-08-30,0,0.0
2018-08-31,0,0.0
2018-09-01,0,0.0
2018-09-02,0,0.0
2018-09-03,0,0.0
2018-09-04,0,0.0
2018-09-05,0,0.0
2018-09-06,0,0.0
2018-09-07,0,0.0
2018-09-08,0,0.0
2018-09-09,0,0.0
2018-09-10,0,0.0
2018-09-11,0,0.0
2018-09-12,0,0.0
2018-09-13,0,0.0
2018-09-14,0,0.0
2018-09-15,0,0.0
2018-09-16,0,0.0
2018-09-17,0,0.0
2018-09-18,0,0.0
2018-09-19,0,0.0
2018-09-20,0,0.0
2018-09-21,0,0.0
2018-09-22,0,0.0
2018-09-23,0,0.0
2018-09-24,0,0.0
2018-09-25,0,0.0
2018-09-26,0,0.0
2018-09-27,0,0.0
2018-09-28,0,0.005
2018-09-29,0,0.006
2018-09-30,0,0.0
2018-10-01,0,0.0
2018-10-02,0,0.001
2018-10-03,0,0.0069999998
2018-10-04,0,0.006
2018-10-05,0,0.027
2018-10-06,0,0.027999999
2018-10-07,0,0.027
2018-10-08,0,0.037
2018-10-09,0,0.017
2018-10-10,0,0.0
2018-10-11,0,0.0
2018-10-12,0,0.0
2018-10-13,0,0.0
2018-10-14,0,0.0
2018-10-15,0,0.0
2018-10-16,0,0.0
2018-10-17,0,0.0
2018-10-18,0,0.0
2018-10-19,0,0.0
2018-10-20,0,0.0
2018-10-21,0,0.0
2018-10-22,0,0.0
2018-10-23,0,0.011
2018-10-24,0,0.012
2018-10-25,0,0.027999999
2018-10-26,0,0.027
2018-10-27,0,0.034
2018-10-28,0,0.033
2018-10-29,0,0.032
2018-10-30,0,0.103
2018-10-31,0,0.16
2018-11-01,0,0.207
2018-11-02,0,0.207
2018-11-03,0,0.254
2018-11-04,0,0.249
2018-11-05,0,0.241
2018-11-06,0,0.235
2018-11-07,0,0.23
2018-11-08,0,0.225
2018-11-09,0,0.221
2018-11-10,0,0.22600001
2018-11-11,0,0.29
2018-11-12,0,0.25800002
2018-11-13,0,0.255
2018-11-14,0,0.252
2018-11-15,0,0.249
2018-11-16,0,0.23
2018-11-17,0,0.22399999
2018-11-18,0,0.222
2018-11-19,0,0.221
2018-11-20,0,0.22
2018-11-21,0,0.219
2018-11-22,0,0.21800001
2018-11-23,0,0.21700001
2018-11-24,0,0.21700001
2018-11-25,0,0.216
2018-11-26,0,0.215
2018-11-27,0,0.214
2018-11-28,0,0.21300001
2018-11-29,0,0.23300001
2018-11-30,0,0.244
2018-12-01,0,0.256
2018-12-02,0,0.255
2018-12-03,0,0.28
2018-12-04,0,0.374
2018-12-05,0,0.375
2018-12-06,0,0.37100002
2018-12-07,0,0.385
2018-12-08,0,0.414
2018-12-09,0,0.462
2018-12-10,0,0.45400003
2018-12-11,0,0.449
2018-12-12,0,0.444
2018-12-13,0,0.44
2018-12-14,0,0.43600002
2018-12-15,0,0.433
2018-12-16,0,0.446
2018-12-17,0,0.45900002
2018-12-18,0,0.458
2018-12-19,0,0.45299998
2018-12-20,0,0.48100004
2018-12-21,0,0.479
2018-12-22,0,0.482
2018-12-23,0,0.509
2018-12-24,0,0.503
2018-12-25,0,0.499
2018-12-26,0,0.49100003
2018-12-27,0,0.48400003
2018-12-28,0,0.488
2018-12-29,0,0.48299998
2018-12-30,0,0.48100004
2018-12-31,0,0.495
2019-01-01,0,0.513
2019-01-02,0,0.611
2019-01-03,0,0.6
2019-01-04,0,0.589
2019-01-05,0,0.56600004
2019-01-06,0,0.557
2019-01-07,0,0.55
2019-01-08,0,0.598
2019-01-09,0,0.595
2019-01-10,0,0.617
2019-01-11,0,0.609
2019-01-12,0,0.603
2019-01-13,0,0.6
2019-01-14,0,0.605
2019-01-15,0,0.785
2019-01-16,0,0.80200005
2019-01-17,0,0.851
2019-01-18,0,0.832
2019-01-19,0,0.83599997
2019-01-20,0,0.826
2019-01-21,0,0.82
2019-01-22,0,0.81
2019-01-23,0,0.8
2019-01-24,0,0.79
2019-01-25,0,0.78
2019-01-26,0,0.78900003
2019-01-27,0,0.816
2019-01-28,0,0.825
2019-01-29,0,0.825
2019-01-30,0,0.81700003
2019-01-31,0,0.814
2019-02-01,0,0.821
2019-02-02,0,0.8370001
2019-02-03,0,0.834
2019-02-04,0,0.826
2019-02-05,0,0.851
2019-02-06,0,0.84200007
2019-02-07,0,0.834
2019-02-08,0,0.883
2019-02-09,0,0.886
2019-02-10,0,0.885
2019-02-11,0,0.874
2019-02-12,0,0.865
2019-02-13,0,0.876
2019-02-14,0,0.86300004
2019-02-15,0,0.831
2019-02-16,0,0.801
2019-02-17,0,0.79300004
2019-02-18,0,0.78800005
2019-02-19,0,0.78
2019-02-20,0,0.773
2019-02-21,0,0.845
2019-02-22,0,0.84200007
2019-02-23,0,0.834
2019-02-24,0,0.804
2019-02-25,0,0.796
2019-02-26,0,0.78200006
2019-02-27,0,0.762
2019-02-28,0,0.756
2019-03-01,0,0.75200003
2019-03-02,0,0.748
2019-03-03,0,0.756
2019-03-04,0,0.80200005
2019-03-05,0,0.79700005
2019-03-06,0,0.794
2019-03-07,0,0.808
2019-03-08,0,0.833
2019-03-09,0,0.834
2019-03-10,0,0.831
2019-03-11,0,0.829
2019-03-12,0,0.826
2019-03-13,0,0.948
2019-03-14,0,0.975
2019-03-15,0,0.96900004
2019-03-16,0,0.96300006
2019-03-17,0,0.98300004
2019-03-18,0,1.0009999
2019-03-19,0,0.995
2019-03-20,0,0.98700005
2019-03-21,0,0.97900003
2019-03-22,0,0.97200006
2019-03-23,0,0.96700007
2019-03-24,0,0.97400004
2019-03-25,0,0.96700007
2019-03-26,0,0.96099997
2019-03-27,0,0.956
2019-03-28,0,0.949
2019-03-29,0,0.91
2019-03-30,0,0.9
2019-03-31,0,0.90400004
2019-04-01,0,0.9
2019-04-02,0,0.895
2019-04-03,0,0.891
2019-04-04,0,0.886
2019-04-05,0,0.882
2019-04-06,0,0.879
2019-04-07,0,0.875
2019-04-08,0,0.873
2019-04-09,0,0.87
2019-04-10,0,0.86800003
2019-04-11,0,0.866
2019-04-12,0,0.864
2019-04-13,0,0.86200005
2019-04-14,0,0.86
2019-04-15,0,0.85800004
2019-04-16,0,0.856
2019-04-17,0,0.85400003
2019-04-18,0,0.85200006
2019-04-19,0,0.821
2019-04-20,0,0.78200006
2019-04-21,0,0.73200005
2019-04-22,0,0.68700004
2019-04-23,0,0.632
2019-04-24,0,0.58
2019-04-25,0,0.531
2019-04-26,0,0.485
2019-04-27,0,0.44
2019-04-28,0,0.387
2019-04-29,0,0.337
2019-04-30,0,0.282
2019-05-01,0,0.241
2019-05-02,0,0.256
2019-05-03,0,0.256
2019-05-04,0,0.262
2019-05-05,0,0.263
2019-05-06,0,0.272
2019-05-07,0,0.271
2019-05-08,0,0.27
2019-05-09,0,0.275
2019-05-10,0,0.379
2019-05-11,0,0.519
2019-05-12,0,0.517
2019-05-13,0,0.513
2019-05-14,0,0.517
2019-05-15,0,0.465
2019-05-16,0,0.39600003
2019-05-17,0,0.32299998
2019-05-18,0,0.255
2019-05-19,0,0.207
2019-05-20,0,0.16700001
2019-05-21,0,0.119
2019-05-22,0,0.075
2019-05-23,0,0.044
2019-05-24,0,0.027999999
2019-05-25,0,0.015
2019-05-26,0,0.006
2019-05-27,0,0.004
2019-05-28,0,0.042000003
2019-05-29,0,0.068
2019-05-30,0,0.059
2019-05-31,0,0.08
2019-06-01,0,0.029000001
2019-06-02,0,0.003
2019-06-03,0,0.0
2019-06-04,0,0.0
2019-06-05,0,0.0
2019-06-06,0,0.0
2019-06-07,0,0.0
2019-06-08,0,0.0
2019-06-09,0,0.0
2019-06-10,0,0.0
2019-06-11,0,0.0
2019-06-12,0,0.0
2019-06-13,0,0.0
2019-06-14,0,0.0
2019-06-15,0,0.0
2019-06-16,0,0.0
2019-06-17,0,0.0
2019-06-18,0,0.0
2019-06-19,0,0.0
2019-06-20,0,0.0
2019-06-21,0,0.0
2019-06-22,0,0.0
2019-06-23,0,0.0
2019-06-24,0,0.0
2019-06-25,0,0.0
2019-06-26,0,0.0
2019-06-27,0,0.0
2019-06-28,0,0.0
2019-06-29,0,0.0
2019-06-30,0,0.0
2019-07-01,0,0.0
2019-07-02,0,0.0
2019-07-03,0,0.0
2019-07-04,0,0.0
2019-07-05,0,0.0
2019-07-06,0,0.0
2019-07-07,0,0.0
2019-07-08,0,0.0
2019-07-09,0,0.0
2019-07-10,0,0.0
2019-07-11,0,0.0
2019-07-12,0,0.0
2019-07-13,0,0.0
2019-07-14,0,0.0
2019-07-15,0,0.0
2019-07-16,0,0.0
2019-07-17,0,0.0
2019-07-18,0,0.0
2019-07-19,0,0.0
2019-07-20,0,0.0
2019-07-21,0,0.0
2019-07-22,0,0.0
2019-07-23,0,0.0
2019-07-24,0,0.0
2019-07-25,0,0.0
2019-07-26,0,0.0
2019-07-27,0,0.0
2019-07-28,0,0.0
2019-07-29,0,0.0
2019-07-30,0,0.0
2019-07-31,0,0.0
2019-08-01,0,0.0
2019-08-02,0,0.0
2019-08-03,0,0.0
2019-08-04,0,0.0
2019-08-05,0,0.0
2019-08-06,0,0.0
2019-08-07,0,0.0
2019-08-08,0,0.0
2019-08-09,0,0.0
2019-08-10,0,0.0
2019-08-11,0,0.0
2019-08-12,0,0.0
2019-08-13,0,0.0
2019-08-14,0,0.0
2019-08-15,0,0.0
2019-08-16,0,0.0
2019-08-17,0,0.0
2019-08-18,0,0.0
2019-08-19,0,0.0
2019-08-20,0,0.0
2019-08-21,0,0.0
2019-08-22,0,0.0
2019-08-23,0,0.0
2019-08-24,0,0.0
2019-08-25,0,0.0
2019-08-26,0,0.0
2019-08-27,0,0.0
2019-08-28,0,0.0
2019-08-29,0,0.0
2019-08-30,0,0.0
2019-08-31,0,0.0
2019-09-01,0,0.0
2019-09-02,0,0.0
2019-09-03,0,0.0
2019-09-04,0,0.0
2019-09-05,0,0.0
2019-09-06,0,0.0
2019-09-07,0,0.0
2019-09-08,0,0.0
2019-09-09,0,0.0
2019-09-10,0,0.0
2019-09-11,0,0.0
2019-09-12,0,0.0
2019-09-13,0,0.0
2019-09-14,0,0.0
2019-09-15,0,0.0
2019-09-16,0,0.0
2019-09-17,0,0.0
2019-09-18,0,0.002
2019-09-19,0,0.001
2019-09-20,0,0.008
2019-09-21,0,0.0
2019-09-22,0,0.0
2019-09-23,0,0.0
2019-09-24,0,0.0
2019-09-25,0,0.0
2019-09-26,0,0.0
2019-09-27,0,0.0
2019-09-28,0,0.0
2019-09-29,0,0.0
2019-09-30,0,0.0
2019-10-01,0,0.21200001
2019-10-02,0,0.269
2019-10-03,0,0.28800002
2019-10-04,0,0.292
2019-10-05,0,0.286
2019-10-06,0,0.28100002
2019-10-07,0,0.276
2019-10-08,0,0.278
2019-10-09,0,0.28
2019-10-10,0,0.278
2019-10-11,0,0.274
2019-10-12,0,0.272
2019-10-13,0,0.28100002
2019-10-14,0,0.28
2019-10-15,0,0.277
2019-10-16,0,0.282
2019-10-17,0,0.311
2019-10-18,0,0.31
2019-10-19,0,0.31
2019-10-20,0,0.307
2019-10-21,0,0.305
2019-10-22,0,0.303
2019-10-23,0,0.28
2019-10-24,0,0.257
2019-10-25,0,0.229
2019-10-26,0,0.41900003
2019-10-27,0,0.41
2019-10-28,0,0.402
2019-10-29,0,0.39600003
2019-10-30,0,0.39
2019-10-31,0,0.385
2019-11-01,0,0.381
2019-11-02,0,0.378
2019-11-03,0,0.375
2019-11-04,0,0.373
2019-11-05,0,0.37100002
2019-11-06,0,0.36900002
2019-11-07,0,0.367
2019-11-08,0,0.365
2019-11-09,0,0.36600003
2019-11-10,0,0.385
2019-11-11,0,0.404
2019-11-12,0,0.409
2019-11-13,0,0.46
2019-11-14,0,0.45600003
2019-11-15,0,0.45200002
2019-11-16,0,0.44799998
2019-11-17,0,0.493
2019-11-18,0,0.48700002
2019-11-19,0,0.71800005
2019-11-20,0,0.799
2019-11-21,0,0.77700007
2019-11-22,0,0.81700003
2019-11-23,0,0.79700005
2019-11-24,0,0.791
2019-11-25,0,0.775
2019-11-26,0,0.762
2019-11-27,0,0.79200006
2019-11-28,0,0.80200005
2019-11-29,0,0.809
2019-11-30,0,0.799
2019-12-01,0,0.79
2019-12-02,0,0.785
2019-12-03,0,0.77800006
2019-12-04,0,0.758
2019-12-05,0,0.74300003
2019-12-06,0,0.756
2019-12-07,0,0.748
2019-12-08,0,0.74200004
2019-12-09,0,0.774
2019-12-10,0,0.775
2019-12-11,0,0.813
2019-12-12,0,0.806
2019-12-13,0,0.801
2019-12-14,0,0.80200005
2019-12-15,0,0.823
2019-12-16,0,0.81700003
2019-12-17,0,0.813
2019-12-18,0,0.809
2019-12-19,0,0.805
2019-12-20,0,0.826
2019-12-21,0,0.829
2019-12-22,0,0.828
2019-12-23,0,0.824
2019-12-24,0,0.819
2019-12-25,0,0.821
2019-12-26,0,0.816
2019-12-27,0,0.81200004
2019-12-28,0,0.81200004
2019-12-29,0,0.81
2019-12-30,0,0.79800004
2019-12-31,0,0.79300004
2020-01-01,0,0.78900003
2020-01-02,0,0.77800006
2020-01-03,0,0.775
2020-01-04,0,0.799
2020-01-05,0,0.80700004
2020-01-06,0,0.82
2020-01-07,0,0.815
2020-01-08,0,0.84200007
2020-01-09,0,0.845
2020-01-10,0,0.84200007
2020-01-11,0,0.839
2020-01-12,0,0.84800005
2020-01-13,0,0.845
2020-01-14,0,0.84800005
2020-01-15,0,0.882
2020-01-16,0,0.87700003
2020-01-17,0,0.874
2020-01-18,0,0.875
2020-01-19,0,0.871
2020-01-20,0,0.86700004
2020-01-21,0,0.85200006
2020-01-22,0,0.851
2020-01-23,0,0.84700006
2020-01-24,0,0.84300005
2020-01-25,0,0.839
2020-01-26,0,0.835
2020-01-27,0,0.833
2020-01-28,0,0.84200007
2020-01-29,0,0.86300004
2020-01-30,0,0.91
2020-01-31,0,0.90800005
2020-02-01,0,0.92
2020-02-02,0,0.92800003
2020-02-03,0,0.924
2020-02-04,0,0.92200005
2020-02-05,0,0.91800004
2020-02-06,0,0.91300005
2020-02-07,0,0.90800005
2020-02-08,0,0.905
2020-02-09,0,0.90300006
2020-02-10,0,0.944
2020-02-11,0,0.94
2020-02-12,0,0.941
2020-02-13,0,0.943
2020-02-14,0,0.94
2020-02-15,0,0.939
2020-02-16,0,1.0009999
2020-02-17,0,1.021
2020-02-18,0,1.018
2020-02-19,0,1.0120001
2020-02-20,0,1.0070001
2020-02-21,0,1.0270001
2020-02-22,0,1.035
2020-02-23,0,1.033
2020-02-24,0,1.03
2020-02-25,0,1.026
2020-02-26,0,1.023
2020-02-27,0,1.02
2020-02-28,0,1.0170001
2020-02-29,0,1.014
2020-03-01,0,1.034
2020-03-02,0,1.072
2020-03-03,0,1.076
2020-03-04,0,1.196
2020-03-05,0,1.264
2020-03-06,0,1.253
2020-03-07,0,1.243
2020-03-08,0,1.2590001
2020-03-09,0,1.264
2020-03-10,0,1.2509999
2020-03-11,0,1.243
2020-03-12,0,1.232
2020-03-13,0,1.224
2020-03-14,0,1.226
2020-03-15,0,1.228
2020-03-16,0,1.233
2020-03-17,0,1.224
2020-03-18,0,1.217
2020-03-19,0,1.209
2020-03-20,0,1.202
2020-03-21,0,1.196
2020-03-22,0,1.19
2020-03-23,0,1.184
2020-03-24,0,1.178
2020-03-25,0,1.171
2020-03-26,0,1.163
2020-03-27,0,1.1570001
2020-03-28,0,1.1520001
2020-03-29,0,1.151
2020-03-30,0,1.15
2020-03-31,0,1.1470001
2020-04-01,0,1.1420001
2020-04-02,0,1.1370001
2020-04-03,0,1.153
2020-04-04,0,1.149
2020-04-05,0,1.145
2020-04-06,0,1.14
2020-04-07,0,1.123
2020-04-08,0,1.118
2020-04-09,0,1.115
2020-04-10,0,1.111
2020-04-11,0,1.107
2020-04-12,0,1.111
2020-04-13,0,1.138
2020-04-14,0,1.138
2020-04-15,0,1.1340001
2020-04-16,0,1.15
2020-04-17,0,1.1470001
2020-04-18,0,1.143
2020-04-19,0,1.139
2020-04-20,0,1.114
2020-04-21,0,1.075
2020-04-22,0,1.028
2020-04-23,0,0.985
2020-04-24,0,0.956
2020-04-25,0,0.954
2020-04-26,0,0.951
2020-04-27,0,0.984
2020-04-28,0,0.986
2020-04-29,0,0.985
2020-04-30,0,0.98200005
2020-05-01,0,1.003
2020-05-02,0,1.029
2020-05-03,0,1.0270001
2020-05-04,0,1.024
2020-05-05,0,1.021
2020-05-06,0,1.0170001
2020-05-07,0,1.014
2020-05-08,0,1.011
2020-05-09,0,1.008
2020-05-10,0,1.005
2020-05-11,0,1.005
2020-05-12,0,1.0120001
2020-05-13,0,1.0120001
2020-05-14,0,1.01
2020-05-15,0,1.015
2020-05-16,0,1.013
2020-05-17,0,1.0120001
2020-05-18,0,1.01
2020-05-19,0,1.0070001
2020-05-20,0,1.005
2020-05-21,0,0.97800004
2020-05-22,0,0.925
2020-05-23,0,0.88
2020-05-24,0,0.83800006
2020-05-25,0,0.794
2020-05-26,0,0.734
2020-05-27,0,0.68200004
2020-05-28,0,0.644
2020-05-29,0,0.606
2020-05-30,0,0.545
2020-05-31,0,0.47100002
2020-06-01,0,0.39400002
2020-06-02,0,0.32299998
2020-06-03,0,0.265
2020-06-04,0,0.22
2020-06-05,0,0.18100001
2020-06-06,0,0.15
2020-06-07,0,0.124000005
2020-06-08,0,0.103
2020-06-09,0,0.085
2020-06-10,0,0.062000003
2020-06-11,0,0.039
2020-06-12,0,0.019
2020-06-13,0,0.005
2020-06-14,0,0.0
2020-06-15,0,0.0
2020-06-16,0,0.0
2020-06-17,0,0.0
2020-06-18,0,0.0
2020-06-19,0,0.0
2020-06-20,0,0.0
2020-06-21,0,0.0
2020-06-22,0,0.0
2020-06-23,0,0.0
2020-06-24,0,0.0
2020-06-25,0,0.0
2020-06-26,0,0.0
2020-06-27,0,0.0
2020-06-28,0,0.0
2020-06-29,0,0.0
2020-06-30,0,0.0
2020-07-01,0,0.0
2020-07-02,0,0.0
2020-07-03,0,0.0
2020-07-04,0,0.0
2020-07-05,0,0.0
2020-07-06,0,0.0
2020-07-07,0,0.0
2020-07-08,0,0.0
2020-07-09,0,0.0
2020-07-10,0,0.0
2020-07-11,0,0.0
2020-07-12,0,0.0
2020-07-13,0,0.0
2020-07-14,0,0.0
2020-07-15,0,0.0
2020-07-16,0,0.0
2020-07-17,0,0.0
2020-07-18,0,0.0
2020-07-19,0,0.0
2020-07-20,0,0.0
2020-07-21,0,0.0
2020-07-22,0,0.0
2020-07-23,0,0.0
2020-07-24,0,0.0
2020-07-25,0,0.0
2020-07-26,0,0.0
2020-07-27,0,0.0
2020-07-28,0,0.0
2020-07-29,0,0.0
2020-07-30,0,0.0
2020-07-31,0,0.0
2020-08-01,0,0.0
2020-08-02,0,0.0
2020-08-03,0,0.0
2020-08-04,0,0.0
2020-08-05,0,0.0
2020-08-06,0,0.0
2020-08-07,0,0.0
2020-08-08,0,0.0
2020-08-09,0,0.0
2020-08-10,0,0.0
2020-08-11,0,0.0
2020-08-12,0,0.0
2020-08-13,0,0.0
2020-08-14,0,0.0
2020-08-15,0,0.0
2020-08-16,0,0.0
2020-08-17,0,0.0
2020-08-18,0,0.0
2020-08-19,0,0.0
2020-08-20,0,0.0
2020-08-21,0,0.0
2020-08-22,0,0.0
2020-08-23,0,0.0
2020-08-24,0,0.0
2020-08-25,0,0.0
2020-08-26,0,0.0
2020-08-27,0,0.0
2020-08-28,0,0.0
2020-08-29,0,0.0
2020-08-30,0,0.0
2020-08-31,0,0.0
2020-09-01,0,0.0
2020-09-02,0,0.0
2020-09-03,0,0.0
2020-09-04,0,0.0
2020-09-05,0,0.0
2020-09-06,0,0.0
2020-09-07,0,0.0
2020-09-08,0,0.0
2020-09-09,0,0.0
2020-09-10,0,0.0
2020-09-11,0,0.0
2020-09-12,0,0.0
2020-09-13,0,0.0
2020-09-14,0,0.0
2020-09-15,0,0.0
2020-09-16,0,0.0
2020-09-17,0,0.0
2020-09-18,0,0.0
